date,campaign_name,landing_page_views,initiate_checkout
2026-05-01,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,14,
2026-05-01,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9,
2026-05-01,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,6,
2026-05-01,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,8,
2026-05-01,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,11,
2026-05-01,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,76,
2026-05-01,ASUC-(NEW)-PERF-RTG-WARM-ROW,137,
2026-05-01,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,30,
2026-05-01,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,29,
2026-05-01,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,39,
2026-05-01,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,12,
2026-05-01,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,14,
2026-05-01,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6,
2026-05-01,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,133,
2026-05-01,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,133,
2026-05-02,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,433,18
2026-05-02,ASUC-(ALL)-PERF-KIDS-INTER,455,13
2026-05-02,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,417,16
2026-05-02,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,75,5
2026-05-02,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,34,
2026-05-02,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,366,
2026-05-02,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,367,
2026-05-02,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,292,14
2026-05-02,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,425,27
2026-05-02,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,185,
2026-05-02,ASUC-(HISTO)-UK-(UK)-PERF-RTG,215,
2026-05-02,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,48,
2026-05-02,ASUC-(HISTO)-US-(US)-PERF-RTG,150,
2026-05-02,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,13,
2026-05-02,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13,
2026-05-02,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,103,
2026-05-02,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,52,
2026-05-02,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,141,
2026-05-02,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,68,
2026-05-02,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,48,
2026-05-02,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,39,
2026-05-02,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,475,
2026-05-02,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,406,
2026-05-02,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,194,
2026-05-02,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,80,
2026-05-02,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,232,
2026-05-02,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,196,
2026-05-02,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,9,
2026-05-02,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,9,
2026-05-02,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,6,
2026-05-02,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,8,
2026-05-02,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,17,
2026-05-02,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,23,
2026-05-02,ASUC-(NEW)-PERF-RTG-WARM-ROW,120,
2026-05-02,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,39,
2026-05-02,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,39,
2026-05-02,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,47,
2026-05-02,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,18,
2026-05-02,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,12,
2026-05-02,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3,
2026-05-02,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,172,
2026-05-02,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,152,
2026-05-03,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,401,18
2026-05-03,ASUC-(ALL)-PERF-KIDS-INTER,716,27
2026-05-03,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,347,16
2026-05-03,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,70,6
2026-05-03,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,39,1
2026-05-03,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,417,
2026-05-03,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,324,
2026-05-03,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,336,15
2026-05-03,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,427,11
2026-05-03,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,192,
2026-05-03,ASUC-(HISTO)-UK-(UK)-PERF-RTG,241,
2026-05-03,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,50,
2026-05-03,ASUC-(HISTO)-US-(US)-PERF-RTG,175,
2026-05-03,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,13,
2026-05-03,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,13,
2026-05-03,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,88,
2026-05-03,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,39,
2026-05-03,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,164,
2026-05-03,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,85,
2026-05-03,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,45,
2026-05-03,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,47,
2026-05-03,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,449,
2026-05-03,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,358,
2026-05-03,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,178,
2026-05-03,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,80,
2026-05-03,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,225,
2026-05-03,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,231,
2026-05-03,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,12,
2026-05-03,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,11,
2026-05-03,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,9,
2026-05-03,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,12,
2026-05-03,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,28,
2026-05-03,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,37,
2026-05-03,ASUC-(NEW)-PERF-RTG-WARM-ROW,120,
2026-05-03,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,32,
2026-05-03,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,28,
2026-05-03,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,45,
2026-05-03,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8,
2026-05-03,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,9,
2026-05-03,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,7,
2026-05-03,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,166,
2026-05-03,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,168,1
2026-05-04,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,305,20
2026-05-04,ASUC-(ALL)-PERF-KIDS-INTER,607,15
2026-05-04,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,335,8
2026-05-04,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,43,1
2026-05-04,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,16,1
2026-05-04,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,296,
2026-05-04,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,240,
2026-05-04,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,211,20
2026-05-04,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,300,14
2026-05-04,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,163,
2026-05-04,ASUC-(HISTO)-UK-(UK)-PERF-RTG,202,
2026-05-04,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,39,
2026-05-04,ASUC-(HISTO)-US-(US)-PERF-RTG,152,
2026-05-04,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7,
2026-05-04,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,3,
2026-05-04,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,99,
2026-05-04,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,36,
2026-05-04,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,107,
2026-05-04,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,55,
2026-05-04,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,25,
2026-05-04,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,19,
2026-05-04,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,384,
2026-05-04,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,290,
2026-05-04,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,116,
2026-05-04,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,53,
2026-05-04,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,197,
2026-05-04,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,154,
2026-05-04,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6,
2026-05-04,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,7,
2026-05-04,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,7,
2026-05-04,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,10,
2026-05-04,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,11,
2026-05-04,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,19,
2026-05-04,ASUC-(NEW)-PERF-RTG-WARM-ROW,93,
2026-05-04,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,8,
2026-05-04,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,20,
2026-05-04,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,32,
2026-05-04,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,18,
2026-05-04,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,6,
2026-05-04,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,5,
2026-05-04,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,119,
2026-05-04,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,115,2
2026-05-05,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,230,17
2026-05-05,ASUC-(ALL)-PERF-KIDS-INTER,548,11
2026-05-05,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,251,6
2026-05-05,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,45,1
2026-05-05,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,14,1
2026-05-05,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,240,
2026-05-05,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,280,
2026-05-05,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,190,15
2026-05-05,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,355,9
2026-05-05,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,145,1
2026-05-05,ASUC-(HISTO)-UK-(UK)-PERF-RTG,207,
2026-05-05,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,66,
2026-05-05,ASUC-(HISTO)-US-(US)-PERF-RTG,140,
2026-05-05,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,12,
2026-05-05,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,16,
2026-05-05,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,81,
2026-05-05,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,51,
2026-05-05,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,74,
2026-05-05,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,52,
2026-05-05,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,19,
2026-05-05,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,28,
2026-05-05,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,367,
2026-05-05,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,242,
2026-05-05,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,101,
2026-05-05,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,56,
2026-05-05,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,161,
2026-05-05,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,127,
2026-05-05,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,1,
2026-05-05,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,16,
2026-05-05,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,11,
2026-05-05,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,5,
2026-05-05,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,10,
2026-05-05,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,19,
2026-05-05,ASUC-(NEW)-PERF-RTG-WARM-ROW,96,
2026-05-05,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,20,
2026-05-05,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,24,
2026-05-05,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,21,
2026-05-05,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,11,
2026-05-05,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,1,
2026-05-05,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,2,
2026-05-05,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,103,
2026-05-05,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,97,1
2026-05-06,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,210,13
2026-05-06,ASUC-(ALL)-PERF-KIDS-INTER,472,10
2026-05-06,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,232,11
2026-05-06,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,42,3
2026-05-06,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,13,
2026-05-06,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,200,
2026-05-06,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,253,
2026-05-06,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,239,9
2026-05-06,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,366,16
2026-05-06,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,195,
2026-05-06,ASUC-(HISTO)-UK-(UK)-PERF-RTG,207,
2026-05-06,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,91,
2026-05-06,ASUC-(HISTO)-US-(US)-PERF-RTG,127,
2026-05-06,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,11,
2026-05-06,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,7,
2026-05-06,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,58,
2026-05-06,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,23,
2026-05-06,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,84,
2026-05-06,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,45,
2026-05-06,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,16,
2026-05-06,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,23,
2026-05-06,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,265,
2026-05-06,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,214,
2026-05-06,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,93,
2026-05-06,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,52,
2026-05-06,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,136,
2026-05-06,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,136,
2026-05-06,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,11,
2026-05-06,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,16,
2026-05-06,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,3,
2026-05-06,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,7,
2026-05-06,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,12,
2026-05-06,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,20,
2026-05-06,ASUC-(NEW)-PERF-RTG-WARM-ROW,96,
2026-05-06,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,19,
2026-05-06,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,26,
2026-05-06,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,25,
2026-05-06,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,12,
2026-05-06,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,10,
2026-05-06,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,,
2026-05-06,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,102,
2026-05-06,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,89,
2026-05-07,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,266,11
2026-05-07,ASUC-(ALL)-PERF-KIDS-INTER,477,5
2026-05-07,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,226,10
2026-05-07,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,45,
2026-05-07,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,21,
2026-05-07,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,215,
2026-05-07,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,204,
2026-05-07,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,243,7
2026-05-07,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,284,19
2026-05-07,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,128,
2026-05-07,ASUC-(HISTO)-UK-(UK)-PERF-RTG,212,
2026-05-07,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,74,
2026-05-07,ASUC-(HISTO)-US-(US)-PERF-RTG,116,
2026-05-07,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,7,
2026-05-07,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,18,
2026-05-07,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,65,
2026-05-07,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,43,
2026-05-07,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,91,
2026-05-07,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,38,
2026-05-07,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,34,
2026-05-07,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,18,
2026-05-07,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,290,
2026-05-07,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,229,
2026-05-07,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,89,
2026-05-07,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,52,
2026-05-07,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,124,
2026-05-07,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,144,
2026-05-07,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,2,
2026-05-07,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,14,
2026-05-07,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,3,
2026-05-07,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,3,
2026-05-07,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,15,
2026-05-07,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,15,
2026-05-07,ASUC-(NEW)-PERF-RTG-WARM-ROW,87,
2026-05-07,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,20,
2026-05-07,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,17,
2026-05-07,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,29,
2026-05-07,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,16,
2026-05-07,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,3,
2026-05-07,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,6,
2026-05-07,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,77,
2026-05-07,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,103,
2026-05-08,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,292,11
2026-05-08,ASUC-(ALL)-PERF-KIDS-INTER,508,16
2026-05-08,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,269,9
2026-05-08,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,42,
2026-05-08,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,28,
2026-05-08,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,247,
2026-05-08,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,240,1
2026-05-08,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,253,16
2026-05-08,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,363,28
2026-05-08,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,112,
2026-05-08,ASUC-(HISTO)-UK-(UK)-PERF-RTG,205,
2026-05-08,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,59,
2026-05-08,ASUC-(HISTO)-US-(US)-PERF-RTG,102,
2026-05-08,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,8,
2026-05-08,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,16,
2026-05-08,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,62,
2026-05-08,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,32,
2026-05-08,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,82,
2026-05-08,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,37,
2026-05-08,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,27,
2026-05-08,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,41,
2026-05-08,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,277,
2026-05-08,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,202,
2026-05-08,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,104,
2026-05-08,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,48,
2026-05-08,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,144,
2026-05-08,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,166,
2026-05-08,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,5,
2026-05-08,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,8,
2026-05-08,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,2,
2026-05-08,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,1,
2026-05-08,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,13,
2026-05-08,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,30,
2026-05-08,ASUC-(NEW)-PERF-RTG-WARM-ROW,106,
2026-05-08,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,12,
2026-05-08,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,8,
2026-05-08,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,20,
2026-05-08,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,20,
2026-05-08,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,7,
2026-05-08,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,2,
2026-05-08,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,70,
2026-05-08,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,106,
2026-05-09,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,356,12
2026-05-09,ASUC-(ALL)-PERF-KIDS-INTER,538,19
2026-05-09,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,310,10
2026-05-09,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,42,2
2026-05-09,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,16,1
2026-05-09,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,272,
2026-05-09,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,221,
2026-05-09,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,252,13
2026-05-09,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,363,19
2026-05-09,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,149,
2026-05-09,ASUC-(HISTO)-UK-(UK)-PERF-RTG,221,
2026-05-09,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,73,
2026-05-09,ASUC-(HISTO)-US-(US)-PERF-RTG,146,
2026-05-09,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,15,
2026-05-09,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,8,
